,Person,Fclassif,Chi2,inform_gain,inform_gain_rto,IV,absWOE,AUC,KS,MIC
ord_succ_amt_rto_p66d,-0.0542598188822927,190.20008672072404,192.4520887036367,0.0017190863033552661,0.004130715654680862,0.03804469292427588,1.229603314097467,0.5258,0.050810272372229764,0.0017190863033551896
ely_gt14_repay_amt_rf_due_rto_p36d,-0.053215565710396796,190.28158259784595,189.7483886555221,0.0026015594841430345,0.005548430648344018,0.07607567292178713,1.12455458196863,0.5338,0.06764960468936076,0.002601559484145339
ely_gt14_repay_oid_cnt_rf_due_p186d,-0.06256607567497499,267.9600585365528,286.5870717260491,0.0037232877004163,0.00467610706536518,0.10738204037635282,1.9553973869966692,0.551,0.10142592743771661,0.003723287700416496
ely_gt30_repay_oid_rto_rf_repay_p186d,-0.09065384144032279,572.7432552701936,571.0031880081843,0.00715262489599755,0.006186176222845853,0.20597822288531292,1.7170606112749702,0.5897,0.17176885914829154,0.007152624895996794
ovd_gt1_repay_amt_rf_due_min_p7d,0.11698067703209314,279.66511042353295,275.86540810675166,0.005660284622257039,0.045631472319219865,0.11626553984364972,1.830180994564682,0.5318,0.06352679881877152,0.005660284622257815
ord_succ_amt_max_freq_p1d,-0.08477519562942457,49.13013104603293,66.86098606743084,0.007152384965046499,0.0025065279820999696,0.194884386977627,3.7320819158575675,0.6062,0.17223947614593083,0.0071523849650476715
ely_gt3_repay_amt_rf_repay_rto_p186d,-0.0755677918278703,396.97607748137864,413.73402540607844,0.004585185191183894,0.002338263274503193,0.12067452537809165,1.6215407860243727,0.5871,0.15193504553737391,0.004585185191183652
LK_CLAMOUNT,-0.04255233250416535,127.38169589486237,195.03148231542286,0.002152894158185037,0.0007799900271890861,0.0563481716201951,2.2020048703276434,0.5516,0.10053274964371073,0.002152894158185106
repay_amt_in_table_rf_due_min_p96d,0.01299207486903463,11.510993723875215,351.6824177311569,0.004064816072468447,0.0013021731121830222,0.10846117571824056,2.3754429337382414,0.5198,0.09459138009215984,0.004064816072469381
ely_gt1_repay_amt_rf_due_std_p96d,-0.05007924890318306,101.60030518060458,177.18070122928776,0.0034161219950335497,0.0010942399213302605,0.11734214520151179,2.872991374124156,0.5669,0.13419720903019083,0.0034161219950342753
ord_succ_amt_rto_p96d,-0.0480442657318281,157.98593111810698,158.78089473756725,0.0014005994195552263,0.00333557861540903,0.03195493024617613,1.2790288057721302,0.525,0.0495127302972395,0.0014005994195581937
ely_gt14_repay_amt_rf_due_mean_p96d,-0.056015295604022505,214.6152476097008,213.94812191064761,0.0029446894993858663,0.006278465701108728,0.08873105786819645,1.2391692286579612,0.5358,0.07160527861419996,0.0029446894993859886
ely_gt14_repay_rto_rf_due_p36d,-0.07430898483607248,378.1186814325372,384.28408197010697,0.005191746204976366,0.0058075053151331645,0.1564593817849867,2.211003328304471,0.5629,0.12305043669682947,0.005191746204977262
ely_gt3_repay_oid_rto_rf_repay_p186d,-0.07811829516321384,424.3924321232831,421.8657001958739,0.004594615380000666,0.0034242413694348245,0.11952860230787976,0.817738947886413,0.5861,0.15978263978329243,0.0045946153800003695
normal_days_rf_due_min_p7d,-0.06866350078155345,95.48390669257589,95.78294445385242,0.003989681713220283,0.002667261904036947,0.10878037437790843,2.267163144951393,0.5671,0.12386485859189855,0.003989681713219087
normal_repay_cnt_rf_repay_p36d,-0.0622635512818458,260.6986266773031,331.13016051934244,0.0041160617891609075,0.0013242466773659312,0.1152264502597651,2.1703970270534163,0.5755,0.1057507052677944,0.0041160617891626014
ovd_gt0_repay_amt_rf_repay_rto_p36d,0.11676099470031012,925.7958002405677,913.2015721101423,0.0065592506546207074,0.026221022860962288,0.1418515197219541,1.4327294033134526,0.5495,0.09900789318198965,0.006559250654622868
ord_amt_max_in1d_p36d,-0.05100506537476202,136.67242884809022,198.26624599362924,0.003017422947284687,0.000969012346683144,0.07791709217263124,2.4824402726261714,0.561,0.09489863474363791,0.003017422947285403
ovd_gt1_repay_amt_rf_due_rto_p186d,0.09141123061499709,574.5557473755736,569.7714640600127,0.0038306043395562317,0.026449944789490393,0.08242554563157221,1.4896600458556193,0.5277,0.05533178248345197,0.0038306043395560344
ely_gt3_repay_amt_rf_due_max_p36d,-0.07455926253106875,380.68429187819254,383.8022654605943,0.004834909376260965,0.0035638444746097743,0.1379584593435998,2.167979482420274,0.5737,0.13780466459819618,0.004834909376261767
normal_repay_rto_p8repayment,-0.1149393004428254,925.3991877375815,913.6063888262879,0.006424151615096019,0.017328221639408142,0.14130521873655189,2.444221743412628,0.5536,0.1060733394954639,0.006424151615096769
normal_days_rf_repay_max_freq_p96d,-0.07145234018560886,353.687759242818,368.1781396045074,0.004602309313505748,0.0023581904944865472,0.13195549361713274,2.536183065691165,0.5768,0.12473091006926174,0.004602309313506163
ely_gt1_repay_oid_rto_rf_due_p7d,-0.07945002854789765,128.04543503042777,127.24979754399781,0.004838183922270811,0.004987229038698352,0.12363103209214735,0.7557996731150459,0.5818,0.16357645615616523,0.004838183922269361
ovd_repay_rto_p10repayment,0.11301341914532682,894.2498470658337,887.8736340381922,0.0061689387669416895,0.019794558004301764,0.134979741872937,2.5762236706321913,0.5489,0.09719401461994889,0.0061689387669398715
ely_gt3_repay_amt_rf_repay_mean_p186d,-0.07115489278331787,351.7367067226718,426.12640171427904,0.0047113917836151264,0.0021803091460998554,0.12413079670205149,2.254046226200472,0.5863,0.15822903992252274,0.004711391783614606
normal_repay_amt_rf_due_std_p186d,-0.05116948760278404,177.01393919549218,293.46796093589177,0.003671744491195783,0.0011761188398722927,0.10564985567075856,2.3770216502522628,0.5622,0.10971237500911324,0.0036717444911976357
ely_gt30_repay_oid_rto_rf_repay_p7d,-0.09166604912099068,211.18572904182136,211.87500765241467,0.007615723236563288,0.008413461163550306,0.22491224714153757,2.0980985341469283,0.584,0.16699717336480946,0.007615723236563662
ovd_gt1_repay_rto_rf_due_p7d,0.11914911048970617,290.2800262119561,286.18745578410864,0.005793300168696003,0.04829561006734188,0.11871369485863688,1.8727937682194056,0.5317,0.06338855717760435,0.005793300168696945
ely_gt3_repay_oid_rto_rf_due_p7d,-0.07377672252184235,110.31509305216574,109.72553348227957,0.0043644568914626425,0.00495771262304885,0.11447718351372706,0.8058108407095169,0.571,0.14206458604221528,0.004364456891461555
ely_gt1_repay_amt_rf_repay_mean_p96d,-0.06868304641991392,326.675710145051,389.9692385188513,0.004168168435052411,0.0016527895509736907,0.10737134345886053,2.0842637716519783,0.5854,0.14724488115136997,0.004168168435054107
ely_gt0_repay_rto_rf_repay_p36d,-0.0773427465950606,403.11497726596576,400.71554740260717,0.004213337132530082,0.004338856013989801,0.104557878523067,0.6506692191692311,0.5803,0.1606928304624054,0.0042133371325307955
ely_gt3_repay_amt_rf_due_std_p186d,-0.05363263299110227,96.61051890666671,157.27829381004733,0.00358853074595894,0.0011494883926309292,0.13307378092250227,3.1363458761909966,0.5749,0.1490135225689192,0.0035885307459607176
ely_gt14_repay_oid_rto_rf_due_p66d,-0.0746876318083453,382.3850826009233,391.3677621957702,0.00523553930010362,0.00578967305660118,0.1564666530337896,2.190794628413011,0.564,0.12556146259316747,0.005235539300102649
ord_succ_amt_sum_p36d,-0.06493348694428779,221.86840508782913,306.0838732538497,0.004851516552809854,0.001477360274887724,0.13247434139722983,2.574136354153471,0.5775,0.103654943501099,0.004851516552809341
ely_gt3_repay_amt_rf_repay_rto_p36d,-0.07054303248090316,334.99084964205537,333.33378080643297,0.003969859231297002,0.004504707682258638,0.10547658050028741,0.769445349988098,0.5685,0.13708131513423139,0.00396985923129878
ovd_gt1_repay_amt_rf_due_sum_p96d,0.09241104374130991,587.2931584542158,582.2948713512202,0.003995851141229634,0.02456242017102371,0.0864226712373168,1.4376920236669872,0.5301,0.060112089247658575,0.003995851141230335
ely_gt3_repay_amt_rf_repay_max_p36d,-0.08139897739134726,446.7957813476581,445.62462666105466,0.005906958838057641,0.004353849476744675,0.17286331687714784,2.43647293899026,0.5791,0.1464735452106345,0.0059069588380587365
ely_gt0_repay_cnt_rf_due_p36d,-0.050657599842634404,175.2047468269303,236.48512427730697,0.002560786548515992,0.0011921754056863569,0.06550488555105485,1.638934074572564,0.5635,0.12199963795743607,0.002560786548516458
ely_gt3_repay_amt_rf_due_rto_p7d,-0.0575251919201268,65.45313194659148,65.24315616060692,0.002724569047783565,0.003774123265995702,0.07146800176875659,0.7434542308012053,0.5481,0.0961296591072418,0.002724569047782306
repay_amt_in_table_rf_repay_sum_p36d,-0.06497575270009509,284.0037603634129,476.5056893355099,0.006124204914351172,0.0018435709397287392,0.17668846490555998,3.439120304209668,0.5792,0.14004649691738102,0.006124204914352527
normal_repay_amt_rf_due_std_p96d,-0.050116562363956285,169.77827647144684,281.04944374827835,0.003552845454864617,0.0011380314038218922,0.1028877659540991,2.344385849722172,0.5608,0.10691721659993325,0.003552845454865028
ely_gt14_repay_amt_rf_repay_sum_p7d,-0.06381727309420303,101.91349980927788,101.50658765927226,0.0041518973507594925,0.009224503185394806,0.13670416103707145,1.7193943720473215,0.5398,0.07950715860160384,0.004151897350759113
normal_repay_amt_rf_repay_rto_p186d,-0.11032028169914826,851.5937992930536,861.2263735594568,0.00622337449969379,0.013955757253421195,0.1377624865870759,1.911784082518217,0.5558,0.10943823800652397,0.006223374499692998
repay_amt_in_table_rf_due_max_p7d,-0.04285643235460843,37.08995581886889,87.20075332229153,0.0033553933056874596,0.0010100741990339663,0.08686516019995666,2.51478897541803,0.5518,0.10458143329037994,0.003355393305686667
ely_gt30_repay_oid_cnt_rf_repay_p66d,-0.07502700337804107,388.2426587288212,403.67136557308856,0.0053364806685426425,0.005910981947313236,0.1577320243827271,2.242551897881169,0.5648,0.12751691016366207,0.005336480668540364
LK_FACEVERIFYINFO_pairSimilarity2,0.01030016046051348,1.8603312942411179,11.206606989724973,0.0004582891575400927,0.00014249206228630876,0.010754400022045531,1.0258659349998278,0.5126,0.032540558276640374,0.0004582891575397929
ely_gt3_repay_cnt_rf_due_p36d,-0.053601816799650454,196.22274460244472,271.7293266842093,0.0031338061340661083,0.0020087945882671485,0.08311383923641188,2.023112928530415,0.5615,0.1240487836945241,0.0031338061340683305
repay_amt_in_table_rf_due_mean_p96d,-0.05302843107011949,192.27507709300596,302.34052960143845,0.0037175408891279016,0.0011190916618924567,0.1036060975874289,2.6900861644997383,0.5649,0.11708047247537468,0.003717540889127452
ely_gt14_repay_cnt_rf_due_p36d,-0.06332086346364993,274.1442928749138,288.47650173540933,0.0037453581751965004,0.00461613470467807,0.10784768073319786,1.9015254418858691,0.5518,0.10272199391054482,0.003745358175197434
ovd_gt0_repay_amt_rf_repay_sum_p7d,0.14233255651513874,515.3234581521804,645.7975469659746,0.011719252125642787,0.034077556273076265,0.2539780791694197,3.1669660456319293,0.5746,0.149879415262189,0.011719252125643446
ely_gt0_repay_amt_rf_due_rto_p186d,-0.08356556935100601,479.49822481994994,505.2911014688251,0.005236855726655554,0.003107057005029858,0.13195690605303892,0.9667048688624412,0.5959,0.16734052149126782,0.005236855726654761
normal_days_rf_due_sum_p186d,-0.08312089651029297,474.3733391097865,511.07690770903463,0.005735808028944578,0.002047357722404876,0.15302436899547212,2.40242563871826,0.6021,0.14819798965676434,0.005735808028945038
ely_gt14_repay_amt_rf_repay_sum_p66d,-0.07518292537249444,389.8672191707182,401.484409768427,0.005288996750208552,0.005740701833200289,0.15600294017493302,2.1649368138017495,0.5653,0.12819360646811118,0.005288996750205726
normal_repay_oid_rto_rf_due_p96d,-0.09753793700276922,654.9092306165601,648.6976812663802,0.004508938214405012,0.024168033704401064,0.0978796780952411,1.4165361312951859,0.5345,0.06909790434060194,0.004508938214404418
ovd_gt0_repay_amt_rf_repay_median_p36d,0.10197426119416314,703.8902425104801,892.7253768150106,0.006559671254355803,0.01976951680098962,0.1428478890731762,2.543992756107679,0.5522,0.1047367744227208,0.006559671254356545
repay_cnt_in_table_rf_repay_p96d,-0.06287628785738371,273.5636026228767,336.68965760370406,0.004042134336051384,0.001246959353911065,0.11232853594966996,2.809978036726776,0.5772,0.1233044961396027,0.004042134336052364
ovd_gt1_repay_oid_rto_rf_due_p186d,0.09078703327221192,566.6708939478489,562.016715277001,0.003770616472116406,0.026561923912420973,0.08109042072536028,1.4939454047120635,0.5271,0.054279373576566065,0.003770616472116258
ovd_gt0_repay_amt_rf_repay_sum_p36d,0.10165108815117178,699.3893186527337,944.7001758697231,0.006799049521113321,0.02109102740875772,0.14737026773292075,2.612612548085701,0.552,0.10457235049682703,0.006799049521114777
ely_gt1_repay_amt_rf_repay_std_p66d,-0.06630500632637706,176.56444904746485,198.56538802270103,0.00396977792656017,0.001271585033631123,0.13846271422331868,3.1159591887307774,0.5907,0.15252164216026787,0.003969777926561897
normal_days_rf_due_median_p96d,-0.08060362140484663,445.88450147943666,486.44349833350526,0.005850159462087834,0.0023703213868424278,0.16406234468590444,2.687060729183592,0.5958,0.14886007552124952,0.005850159462087948
LK_FACEVERIFYINFO_pairSimilarity1,0.004182124668057911,0.3066079855597685,14.112696291742585,0.0006014008604635079,0.0001985005572879106,0.014449881000113312,0.9378426539874671,0.5031,0.026447459551769414,0.000601400860464281
ely_gt14_repay_amt_rf_repay_max_p7d,-0.0641060593525437,102.84176051502804,102.42734254251742,0.004111623295448508,0.008770199911898298,0.1326368088024259,1.6168628746827483,0.541,0.08203343083652104,0.004111623295449086
ovd_gt0_repay_rto_rf_due_p66d,0.11205520390726129,866.8140232097306,864.8773482638649,0.006249641937216166,0.01814243727040914,0.1375507381510219,2.5186437318320642,0.5519,0.1032323767394485,0.006249641937216927
ely_gt0_repay_oid_cnt_rf_due_p96d,-0.046883638007331044,150.2037399275684,210.08126231965412,0.002229129753699044,0.0009312884526612017,0.05645317599464173,1.6845148851851595,0.5611,0.1157956995723316,0.0022291297536993562
normal_repay_rto_p10repayment,-0.11301341914532684,894.2498470659234,887.8736340381922,0.006168938766941745,0.01979455800430194,0.134979741872937,2.5762236706321913,0.5489,0.09719401461994889,0.006168938766939911
ovd_gt1_repay_amt_rf_due_rto_p66d,0.09372176366534615,600.8878675178465,595.6273748419239,0.004064006770898521,0.02599798368869321,0.0873118981046177,1.4709922476353523,0.5297,0.05935578399204565,0.0040640067708991616
ely_gt0_repay_cnt_rf_repay_p7d,-0.08218510116295118,169.47764711202416,186.3248498761136,0.006035747485418463,0.0029386910591687318,0.16704018801245232,2.7665745088749896,0.5956,0.17182765437337255,0.00603574748541818
morn_ord_succ_amt_rto_p36d,-0.06486060966833995,105.47314745383943,105.03784640575681,0.002243978672032798,0.010785294026888093,0.051162738242767965,1.030665480098592,0.5248,0.04964048882075085,0.002243978672032484
ovd_gt0_repay_rto_rf_due_p36d,0.11467352023810073,907.4357510529273,924.0505798062446,0.006484592579251436,0.02205015229763906,0.14130073104235713,2.714117438399807,0.5494,0.09854703317288911,0.006484592579252479
nty_ord_succ_amt_rto_p7d,-0.1027323686794758,85.25744089846465,84.37874689809402,0.00563659696800739,0.015436260343625725,0.1306134090216647,1.153604224822406,0.5566,0.11322202728736735,0.0056365969680076105
ovd_gt0_repay_amt_rf_due_max_p36d,0.09992311837289859,686.8007411328242,941.1170684281715,0.006641041819939297,0.020940575587291798,0.14504598960833465,2.5938211948522905,0.5511,0.10279771277709408,0.006641041819939414
normal_days_rf_repay_mean_p96d,-0.08951480159185693,556.7341411356635,632.2376549015935,0.007223964820609774,0.00255377127495089,0.19531035220342263,3.0729945037534185,0.6091,0.1655971768133382,0.007223964820611693
normal_repay_amt_rf_due_min_p96d,0.0060573202664912255,2.501839722165576,232.93292622443096,0.002629735042313508,0.0008424341188030044,0.0689511481402384,1.925647210726579,0.5106,0.07139504503624816,0.0026297350423138475
ely_gt1_repay_rto_rf_repay_p66d,-0.07552572200556375,393.45096636827583,391.4615537394368,0.004304054321167761,0.0033058996319321097,0.11138656875192396,0.7442576028856088,0.5824,0.15348111881347226,0.004304054321166542
ovd_gt0_repay_amt_rf_due_max_p186d,0.08306747332544337,473.7595243236268,744.6268282246054,0.00573344514347135,0.01302042860886764,0.1284403555175597,1.864815090685379,0.5545,0.11025128130678004,0.0057334451434704475
ovd_gt0_repay_rto_rf_repay_p186d,0.10836196890296394,821.2725449643725,816.8801029538363,0.0060040118016087,0.014670224758100866,0.1333680055695028,1.8885270459972192,0.5544,0.10741433274884601,0.006004011801608508
ely_gt1_repay_oid_cnt_rf_due_p186d,-0.04695770871207674,150.68198334703277,203.89105989257834,0.002213380511053298,0.001073002605544435,0.05672178701111837,1.6163269231373494,0.5586,0.114579916103282,0.0022133805110532267
